diet_tag,subregion,ingredient,ingredient_share,ingredient_type,region,animal_type,animal_subtype
diet_mature_goat_female_dairy_stall,,corn_gluten_feed_20_5_cp,5.01,feed,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,sunflower_seed,2.66,feed,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,wheat_bran_20_starch,9.91,feed,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,soybean_meal_47_cp,0.00,feed,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,wheat_soft_national_12_9_cp,0.00,feed,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,barley_2_rows_national_11_3_cp,10.16,feed,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,oats,10.23,feed,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,corn_national,24.42,feed,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,beet_pulp_4_ash,3.05,feed,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,horse_bean_white_flower_variety,4.95,feed,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,cotton_seed_whole,6.24,feed,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,barley_ddgs,5.19,feed,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,straw_cereals_wheat_and_barley,0.00,forage,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,ryegrass_fresh_second,0.00,forage,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,ryegrass_fresh_third,0.00,forage,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,ryegrass_fresh_fourth,0.00,forage,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,ryegrass_hay_third,0.00,forage,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,alfalfa_hay_first,100.00,forage,spain,goat,dairy
diet_mature_goat_female_dairy_stall,,goat_breast_milk,0.00,milk,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,skimmed_milk,0.00,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,Vitamin/mineral_supplement,2.79,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,molasses_beet,0.82,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,lupin_australian,7.08,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,soybean_hulls_12_cp,4.96,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,palm_oil,1.12,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,corn_gluten_feed_20_5_cp,5.94,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,sunflower_seed,10.50,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,wheat_bran_20_starch,4.89,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,soybean_meal_47_cp,4.91,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,wheat_soft_national_12_9_cp,8.01,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,barley_2_rows_national_11_3_cp,15.04,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,oats,12.12,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,corn_national,14.46,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,beet_pulp_4_ash,1.50,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,horse_bean_white_flower_variety,5.86,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,cotton_seed_whole,0.00,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,barley_ddgs,0.00,feed,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,straw_cereals_wheat_and_barley,25.00,forage,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,ryegrass_fresh_second,16.67,forage,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,ryegrass_fresh_third,16.67,forage,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,ryegrass_fresh_fourth,33.33,forage,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,ryegrass_hay_third,8.33,forage,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,alfalfa_hay_first,0.00,forage,spain,goat,dairy
diet_mature_goat_female_dairy_pasture,,goat_breast_milk,0.00,milk,spain,goat,dairy
diet_mature_goat_female_meat_stall,,skimmed_milk,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,Vitamin/mineral_supplement,2.79,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,molasses_beet,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,lupin_australian,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,soybean_hulls_12_cp,4.97,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,palm_oil,1.12,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,corn_gluten_feed_20_5_cp,7.93,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,sunflower_seed,8.41,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,wheat_bran_20_starch,9.80,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,soybean_meal_47_cp,7.86,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,wheat_soft_national_12_9_cp,15.03,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,barley_2_rows_national_11_3_cp,25.11,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,oats,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,corn_national,14.48,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,beet_pulp_4_ash,2.51,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,horse_bean_white_flower_variety,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,cotton_seed_whole,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,barley_ddgs,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_stall,,straw_cereals_wheat_and_barley,28.57,forage,spain,goat,meat
diet_mature_goat_female_meat_stall,,ryegrass_fresh_second,0.00,forage,spain,goat,meat
diet_mature_goat_female_meat_stall,,ryegrass_fresh_third,0.00,forage,spain,goat,meat
diet_mature_goat_female_meat_stall,,ryegrass_fresh_fourth,0.00,forage,spain,goat,meat
diet_mature_goat_female_meat_stall,,ryegrass_hay_third,71.43,forage,spain,goat,meat
diet_mature_goat_female_meat_stall,,alfalfa_hay_first,0.00,forage,spain,goat,meat
diet_mature_goat_female_meat_stall,,goat_breast_milk,0.00,milk,spain,goat,meat
diet_mature_goat_female_meat_pasture,,skimmed_milk,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,Vitamin/mineral_supplement,2.79,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,molasses_beet,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,lupin_australian,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,soybean_hulls_12_cp,4.97,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,palm_oil,1.12,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,corn_gluten_feed_20_5_cp,7.93,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,sunflower_seed,8.41,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,wheat_bran_20_starch,9.80,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,soybean_meal_47_cp,7.86,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,wheat_soft_national_12_9_cp,15.03,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,barley_2_rows_national_11_3_cp,25.11,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,oats,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,corn_national,14.48,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,beet_pulp_4_ash,2.51,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,horse_bean_white_flower_variety,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,cotton_seed_whole,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,barley_ddgs,0.00,feed,spain,goat,meat
diet_mature_goat_female_meat_pasture,,straw_cereals_wheat_and_barley,22.22,forage,spain,goat,meat
diet_mature_goat_female_meat_pasture,,ryegrass_fresh_second,16.67,forage,spain,goat,meat
diet_mature_goat_female_meat_pasture,,ryegrass_fresh_third,11.11,forage,spain,goat,meat
diet_mature_goat_female_meat_pasture,,ryegrass_fresh_fourth,38.89,forage,spain,goat,meat
diet_mature_goat_female_meat_pasture,,ryegrass_hay_third,11.11,forage,spain,goat,meat
diet_mature_goat_female_meat_pasture,,alfalfa_hay_first,0.00,forage,spain,goat,meat
diet_mature_goat_female_meat_pasture,,goat_breast_milk,0.00,milk,spain,goat,meat
diet_lamb_dairy_slaughter,,corn_national,25.00,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,barley_2_rows_national_11_3_cp,22.00,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,wheat_soft_national_12_9_cp,25.00,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,soybean_meal_44_cp,22.00,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,wheat_bran_20_starch,2.50,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,barley_ddgs,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,sunflower_seed,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,palm_oil,1.00,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,Vitamin/mineral_supplement,2.50,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,beet_pulp_4_ash,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,citrus_pulp_orange_tangerine,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,molasses_beet,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,cotton_seed_whole,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_slaughter,,straw_cereals_wheat_and_barley,100.00,forage,spain,sheep,dairy
diet_lamb_dairy_slaughter,,ryegrass_fresh_second,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_slaughter,,ryegrass_fresh_third,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_slaughter,,ryegrass_hay_third,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_slaughter,,alfalfa_hay_first,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_slaughter,,sheep_breast_milk,100.00,milk,spain,sheep,dairy
diet_lamb_meat_slaughter,,corn_national,20.00,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,barley_2_rows_national_11_3_cp,24.00,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,wheat_soft_national_12_9_cp,24.00,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,soybean_meal_44_cp,24.00,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,wheat_bran_20_starch,5.00,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,barley_ddgs,0.00,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,sunflower_seed,0.00,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,palm_oil,0.50,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,Vitamin/mineral_supplement,2.50,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,beet_pulp_4_ash,0.00,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,citrus_pulp_orange_tangerine,0.00,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,molasses_beet,0.00,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,cotton_seed_whole,0.00,feed,spain,sheep,meat
diet_lamb_meat_slaughter,,straw_cereals_wheat_and_barley,100.00,forage,spain,sheep,meat
diet_lamb_meat_slaughter,,ryegrass_fresh_second,0.00,forage,spain,sheep,meat
diet_lamb_meat_slaughter,,ryegrass_fresh_third,0.00,forage,spain,sheep,meat
diet_lamb_meat_slaughter,,ryegrass_hay_third,0.00,forage,spain,sheep,meat
diet_lamb_meat_slaughter,,alfalfa_hay_first,0.00,forage,spain,sheep,meat
diet_lamb_meat_slaughter,,sheep_breast_milk,0.00,milk,spain,sheep,meat
diet_lamb_dairy_male_replacement_pasture,,corn_national,15.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,barley_2_rows_national_11_3_cp,30.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,wheat_soft_national_12_9_cp,15.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,soybean_meal_44_cp,11.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,wheat_bran_20_starch,20.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,barley_ddgs,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,sunflower_seed,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,palm_oil,1.50,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,Vitamin/mineral_supplement,2.50,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,beet_pulp_4_ash,5.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,citrus_pulp_orange_tangerine,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,molasses_beet,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,cotton_seed_whole,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,straw_cereals_wheat_and_barley,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,ryegrass_fresh_second,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,ryegrass_fresh_third,69.74,forage,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,ryegrass_hay_third,25.00,forage,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,alfalfa_hay_first,5.26,forage,spain,sheep,dairy
diet_lamb_dairy_male_replacement_pasture,,sheep_breast_milk,0.00,milk,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,corn_national,15.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,barley_2_rows_national_11_3_cp,30.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,wheat_soft_national_12_9_cp,15.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,soybean_meal_44_cp,11.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,wheat_bran_20_starch,20.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,barley_ddgs,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,sunflower_seed,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,palm_oil,1.50,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,Vitamin/mineral_supplement,2.50,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,beet_pulp_4_ash,5.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,citrus_pulp_orange_tangerine,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,molasses_beet,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,cotton_seed_whole,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,straw_cereals_wheat_and_barley,100.00,forage,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,ryegrass_fresh_second,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,ryegrass_fresh_third,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,ryegrass_hay_third,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,alfalfa_hay_first,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_male_replacement_stall,,sheep_breast_milk,0.00,milk,spain,sheep,dairy
diet_lamb_meat_male_replacement_pasture,,corn_national,15.00,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,barley_2_rows_national_11_3_cp,30.00,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,wheat_soft_national_12_9_cp,15.00,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,soybean_meal_44_cp,11.00,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,wheat_bran_20_starch,20.00,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,barley_ddgs,0.00,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,sunflower_seed,0.00,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,palm_oil,1.50,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,Vitamin/mineral_supplement,2.50,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,beet_pulp_4_ash,5.00,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,citrus_pulp_orange_tangerine,0.00,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,molasses_beet,0.00,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,cotton_seed_whole,0.00,feed,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,straw_cereals_wheat_and_barley,100.00,forage,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,ryegrass_fresh_second,0.00,forage,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,ryegrass_fresh_third,0.00,forage,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,ryegrass_hay_third,0.00,forage,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,alfalfa_hay_first,0.00,forage,spain,sheep,meat
diet_lamb_meat_male_replacement_pasture,,sheep_breast_milk,0.00,milk,spain,sheep,meat
diet_mature_sheep_dairy_male_pasture,,corn_national,15.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,barley_2_rows_national_11_3_cp,30.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,wheat_soft_national_12_9_cp,15.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,soybean_meal_44_cp,11.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,wheat_bran_20_starch,20.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,barley_ddgs,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,sunflower_seed,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,palm_oil,1.50,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,Vitamin/mineral_supplement,2.50,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,beet_pulp_4_ash,5.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,citrus_pulp_orange_tangerine,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,molasses_beet,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,cotton_seed_whole,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,straw_cereals_wheat_and_barley,0.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,ryegrass_fresh_second,0.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,ryegrass_fresh_third,69.74,forage,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,ryegrass_hay_third,25.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,alfalfa_hay_first,5.26,forage,spain,sheep,dairy
diet_mature_sheep_dairy_male_pasture,,sheep_breast_milk,0.00,milk,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,corn_national,15.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,barley_2_rows_national_11_3_cp,30.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,wheat_soft_national_12_9_cp,15.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,soybean_meal_44_cp,11.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,wheat_bran_20_starch,20.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,barley_ddgs,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,sunflower_seed,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,palm_oil,1.50,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,Vitamin/mineral_supplement,2.50,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,beet_pulp_4_ash,5.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,citrus_pulp_orange_tangerine,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,molasses_beet,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,cotton_seed_whole,0.00,feed,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,straw_cereals_wheat_and_barley,100.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,ryegrass_fresh_second,0.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,ryegrass_fresh_third,0.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,ryegrass_hay_third,0.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,alfalfa_hay_first,0.00,forage,spain,sheep,dairy
diet_mature_sheep_dairy_male_stall,,sheep_breast_milk,0.00,milk,spain,sheep,dairy
diet_mature_sheep_meat_male_pasture,,corn_national,15.00,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,barley_2_rows_national_11_3_cp,30.00,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,wheat_soft_national_12_9_cp,15.00,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,soybean_meal_44_cp,11.00,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,wheat_bran_20_starch,20.00,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,barley_ddgs,0.00,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,sunflower_seed,0.00,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,palm_oil,1.50,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,Vitamin/mineral_supplement,2.50,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,beet_pulp_4_ash,5.00,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,citrus_pulp_orange_tangerine,0.00,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,molasses_beet,0.00,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,cotton_seed_whole,0.00,feed,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,straw_cereals_wheat_and_barley,100.00,forage,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,ryegrass_fresh_second,0.00,forage,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,ryegrass_fresh_third,0.00,forage,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,ryegrass_hay_third,0.00,forage,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,alfalfa_hay_first,0.00,forage,spain,sheep,meat
diet_mature_sheep_meat_male_pasture,,sheep_breast_milk,0.00,milk,spain,sheep,meat
diet_lamb_dairy_female_replacement_pasture,,corn_national,10.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,barley_2_rows_national_11_3_cp,40.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,wheat_soft_national_12_9_cp,25.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,soybean_meal_44_cp,10.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,wheat_bran_20_starch,10.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,barley_ddgs,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,sunflower_seed,2.50,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,palm_oil,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,Vitamin/mineral_supplement,2.50,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,beet_pulp_4_ash,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,citrus_pulp_orange_tangerine,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,molasses_beet,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,cotton_seed_whole,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,straw_cereals_wheat_and_barley,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,ryegrass_fresh_second,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,ryegrass_fresh_third,77.00,forage,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,ryegrass_hay_third,23.00,forage,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,alfalfa_hay_first,0.00,forage,spain,sheep,dairy
diet_lamb_dairy_female_replacement_pasture,,sheep_breast_milk,0.00,milk,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,corn_national,10.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,barley_2_rows_national_11_3_cp,40.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,wheat_soft_national_12_9_cp,25.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,soybean_meal_44_cp,10.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,wheat_bran_20_starch,10.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,barley_ddgs,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,corn_gluten_feed_20_5_cp,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,sunflower_seed,2.50,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,palm_oil,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,Vitamin/mineral_supplement,2.50,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,beet_pulp_4_ash,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,citrus_pulp_orange_tangerine,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,molasses_beet,0.00,feed,spain,sheep,dairy
diet_lamb_dairy_female_replacement_stall,,cotton_seed_whole,0.00,feed,spain,sheep,dairy
