diet_tag,ingredient_type,ingredient,ingredient_share,country_of_origin,custom_yield_kg_ha
diet_lamb_dairy_slaughter,forage,straw_cereals_wheat_and_barley,100,,
diet_lamb_dairy_slaughter,forage,ryegrass_fresh_second,0,,
diet_lamb_dairy_slaughter,forage,ryegrass_fresh_third,0,,
diet_lamb_dairy_slaughter,forage,ryegrass_hay_third,0,,
diet_lamb_dairy_slaughter,forage,alfalfa_hay_first,0,,
diet_lamb_dairy_slaughter,milk,sheep_breast_milk,100,,
diet_lamb_meat_slaughter,concentrate,corn_national,20,Spain,
diet_lamb_meat_slaughter,concentrate,barley_2_rows_national_11_3_cp,24,Spain,
diet_lamb_meat_slaughter,concentrate,wheat_soft_national_12_9_cp,24,Spain,
diet_lamb_meat_slaughter,concentrate,soybean_meal_44_cp,24,,
diet_lamb_meat_slaughter,concentrate,wheat_bran_20_starch,5,,
diet_lamb_meat_slaughter,concentrate,barley_ddgs,0,,
diet_lamb_meat_slaughter,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_lamb_meat_slaughter,concentrate,sunflower_seed,0,,
diet_lamb_meat_slaughter,concentrate,palm_oil,0.5,,
diet_lamb_meat_slaughter,concentrate,Vitamin/mineral_supplement,2.5,,
diet_lamb_meat_slaughter,concentrate,beet_pulp_4_ash,0,,
diet_lamb_meat_slaughter,concentrate,citrus_pulp_orange_tangerine,0,,
diet_lamb_meat_slaughter,concentrate,molasses_beet,0,,
diet_lamb_meat_slaughter,concentrate,cotton_seed_whole,0,,
diet_lamb_meat_slaughter,forage,straw_cereals_wheat_and_barley,100,,
diet_lamb_meat_slaughter,forage,ryegrass_fresh_second,0,,
diet_lamb_meat_slaughter,forage,ryegrass_fresh_third,0,,
diet_lamb_meat_slaughter,forage,ryegrass_hay_third,0,,
diet_lamb_meat_slaughter,forage,alfalfa_hay_first,0,,
diet_lamb_meat_slaughter,milk,sheep_breast_milk,0,,
diet_lamb_dairy_male_replacement_pasture,concentrate,corn_national,15,Spain,
diet_lamb_dairy_male_replacement_pasture,concentrate,barley_2_rows_national_11_3_cp,30,Spain,
diet_lamb_dairy_male_replacement_pasture,concentrate,wheat_soft_national_12_9_cp,15,Spain,
diet_lamb_dairy_male_replacement_pasture,concentrate,soybean_meal_44_cp,11,,
diet_lamb_dairy_male_replacement_pasture,concentrate,wheat_bran_20_starch,20,,
diet_lamb_dairy_male_replacement_pasture,concentrate,barley_ddgs,0,,
diet_lamb_dairy_male_replacement_pasture,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_lamb_dairy_male_replacement_pasture,concentrate,sunflower_seed,0,,
diet_lamb_dairy_male_replacement_pasture,concentrate,palm_oil,1.5,,
diet_lamb_dairy_male_replacement_pasture,concentrate,Vitamin/mineral_supplement,2.5,,
diet_lamb_dairy_male_replacement_pasture,concentrate,beet_pulp_4_ash,5,,
diet_lamb_dairy_male_replacement_pasture,concentrate,citrus_pulp_orange_tangerine,0,,
diet_lamb_dairy_male_replacement_pasture,concentrate,molasses_beet,0,,
diet_lamb_dairy_male_replacement_pasture,concentrate,cotton_seed_whole,0,,
diet_lamb_dairy_male_replacement_pasture,forage,straw_cereals_wheat_and_barley,0,,
diet_lamb_dairy_male_replacement_pasture,forage,ryegrass_fresh_second,0,,
diet_lamb_dairy_male_replacement_pasture,forage,ryegrass_fresh_third,69.74,,
diet_lamb_dairy_male_replacement_pasture,forage,ryegrass_hay_third,25,,
diet_lamb_dairy_male_replacement_pasture,forage,alfalfa_hay_first,5.26,,
diet_lamb_dairy_male_replacement_pasture,milk,sheep_breast_milk,0,,
diet_lamb_dairy_male_replacement_stall,concentrate,corn_national,15,Spain,
diet_lamb_dairy_male_replacement_stall,concentrate,barley_2_rows_national_11_3_cp,30,Spain,
diet_lamb_dairy_male_replacement_stall,concentrate,wheat_soft_national_12_9_cp,15,Spain,
diet_lamb_dairy_male_replacement_stall,concentrate,soybean_meal_44_cp,11,,
diet_lamb_dairy_male_replacement_stall,concentrate,wheat_bran_20_starch,20,,
diet_lamb_dairy_male_replacement_stall,concentrate,barley_ddgs,0,,
diet_lamb_dairy_male_replacement_stall,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_lamb_dairy_male_replacement_stall,concentrate,sunflower_seed,0,,
diet_lamb_dairy_male_replacement_stall,concentrate,palm_oil,1.5,,
diet_lamb_dairy_male_replacement_stall,concentrate,Vitamin/mineral_supplement,2.5,,
diet_lamb_dairy_male_replacement_stall,concentrate,beet_pulp_4_ash,5,,
diet_lamb_dairy_male_replacement_stall,concentrate,citrus_pulp_orange_tangerine,0,,
diet_lamb_dairy_male_replacement_stall,concentrate,molasses_beet,0,,
diet_lamb_dairy_male_replacement_stall,concentrate,cotton_seed_whole,0,,
diet_lamb_dairy_male_replacement_stall,forage,straw_cereals_wheat_and_barley,100,,
diet_lamb_dairy_male_replacement_stall,forage,ryegrass_fresh_second,0,,
diet_lamb_dairy_male_replacement_stall,forage,ryegrass_fresh_third,0,,
diet_lamb_dairy_male_replacement_stall,forage,ryegrass_hay_third,0,,
diet_lamb_dairy_male_replacement_stall,forage,alfalfa_hay_first,0,,
diet_lamb_dairy_male_replacement_stall,milk,sheep_breast_milk,0,,
diet_lamb_meat_male_replacement_pasture,concentrate,corn_national,15,Spain,
diet_lamb_meat_male_replacement_pasture,concentrate,barley_2_rows_national_11_3_cp,30,Spain,
diet_lamb_meat_male_replacement_pasture,concentrate,wheat_soft_national_12_9_cp,15,Spain,
diet_lamb_meat_male_replacement_pasture,concentrate,soybean_meal_44_cp,11,,
diet_lamb_meat_male_replacement_pasture,concentrate,wheat_bran_20_starch,20,,
diet_lamb_meat_male_replacement_pasture,concentrate,barley_ddgs,0,,
diet_lamb_meat_male_replacement_pasture,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_lamb_meat_male_replacement_pasture,concentrate,sunflower_seed,0,,
diet_lamb_meat_male_replacement_pasture,concentrate,palm_oil,1.5,,
diet_lamb_meat_male_replacement_pasture,concentrate,Vitamin/mineral_supplement,2.5,,
diet_lamb_meat_male_replacement_pasture,concentrate,beet_pulp_4_ash,5,,
diet_lamb_meat_male_replacement_pasture,concentrate,citrus_pulp_orange_tangerine,0,,
diet_lamb_meat_male_replacement_pasture,concentrate,molasses_beet,0,,
diet_lamb_meat_male_replacement_pasture,concentrate,cotton_seed_whole,0,,
diet_lamb_meat_male_replacement_pasture,forage,straw_cereals_wheat_and_barley,100,,
diet_lamb_meat_male_replacement_pasture,forage,ryegrass_fresh_second,0,,
diet_lamb_meat_male_replacement_pasture,forage,ryegrass_fresh_third,0,,
diet_lamb_meat_male_replacement_pasture,forage,ryegrass_hay_third,0,,
diet_lamb_meat_male_replacement_pasture,forage,alfalfa_hay_first,0,,
diet_lamb_meat_male_replacement_pasture,milk,sheep_breast_milk,0,,
diet_mature_sheep_dairy_male_pasture,concentrate,corn_national,15,Spain,
diet_mature_sheep_dairy_male_pasture,concentrate,barley_2_rows_national_11_3_cp,30,Spain,
diet_mature_sheep_dairy_male_pasture,concentrate,wheat_soft_national_12_9_cp,15,Spain,
diet_mature_sheep_dairy_male_pasture,concentrate,soybean_meal_44_cp,11,,
diet_mature_sheep_dairy_male_pasture,concentrate,wheat_bran_20_starch,20,,
diet_mature_sheep_dairy_male_pasture,concentrate,barley_ddgs,0,,
diet_mature_sheep_dairy_male_pasture,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_mature_sheep_dairy_male_pasture,concentrate,sunflower_seed,0,,
diet_mature_sheep_dairy_male_pasture,concentrate,palm_oil,1.5,,
diet_mature_sheep_dairy_male_pasture,concentrate,Vitamin/mineral_supplement,2.5,,
diet_mature_sheep_dairy_male_pasture,concentrate,beet_pulp_4_ash,5,,
diet_mature_sheep_dairy_male_pasture,concentrate,citrus_pulp_orange_tangerine,0,,
diet_mature_sheep_dairy_male_pasture,concentrate,molasses_beet,0,,
diet_mature_sheep_dairy_male_pasture,concentrate,cotton_seed_whole,0,,
diet_mature_sheep_dairy_male_pasture,forage,straw_cereals_wheat_and_barley,0,,
diet_mature_sheep_dairy_male_pasture,forage,ryegrass_fresh_second,0,,
diet_mature_sheep_dairy_male_pasture,forage,ryegrass_fresh_third,69.74,,
diet_mature_sheep_dairy_male_pasture,forage,ryegrass_hay_third,25,,
diet_mature_sheep_dairy_male_pasture,forage,alfalfa_hay_first,5.26,,
diet_mature_sheep_dairy_male_pasture,milk,sheep_breast_milk,0,,
diet_mature_sheep_dairy_male_stall,concentrate,corn_national,15,Spain,
diet_mature_sheep_dairy_male_stall,concentrate,barley_2_rows_national_11_3_cp,30,Spain,
diet_mature_sheep_dairy_male_stall,concentrate,wheat_soft_national_12_9_cp,15,Spain,
diet_mature_sheep_dairy_male_stall,concentrate,soybean_meal_44_cp,11,,
diet_mature_sheep_dairy_male_stall,concentrate,wheat_bran_20_starch,20,,
diet_mature_sheep_dairy_male_stall,concentrate,barley_ddgs,0,,
diet_mature_sheep_dairy_male_stall,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_mature_sheep_dairy_male_stall,concentrate,sunflower_seed,0,,
diet_mature_sheep_dairy_male_stall,concentrate,palm_oil,1.5,,
diet_mature_sheep_dairy_male_stall,concentrate,Vitamin/mineral_supplement,2.5,,
diet_mature_sheep_dairy_male_stall,concentrate,beet_pulp_4_ash,5,,
diet_mature_sheep_dairy_male_stall,concentrate,citrus_pulp_orange_tangerine,0,,
diet_mature_sheep_dairy_male_stall,concentrate,molasses_beet,0,,
diet_mature_sheep_dairy_male_stall,concentrate,cotton_seed_whole,0,,
diet_mature_sheep_dairy_male_stall,forage,straw_cereals_wheat_and_barley,100,,
diet_mature_sheep_dairy_male_stall,forage,ryegrass_fresh_second,0,,
diet_mature_sheep_dairy_male_stall,forage,ryegrass_fresh_third,0,,
diet_mature_sheep_dairy_male_stall,forage,ryegrass_hay_third,0,,
diet_mature_sheep_dairy_male_stall,forage,alfalfa_hay_first,0,,
diet_mature_sheep_dairy_male_stall,milk,sheep_breast_milk,0,,
diet_mature_sheep_meat_male_pasture,concentrate,corn_national,15,Spain,
diet_mature_sheep_meat_male_pasture,concentrate,barley_2_rows_national_11_3_cp,30,Spain,
diet_mature_sheep_meat_male_pasture,concentrate,wheat_soft_national_12_9_cp,15,Spain,
diet_mature_sheep_meat_male_pasture,concentrate,soybean_meal_44_cp,11,,
diet_mature_sheep_meat_male_pasture,concentrate,wheat_bran_20_starch,20,,
diet_mature_sheep_meat_male_pasture,concentrate,barley_ddgs,0,,
diet_mature_sheep_meat_male_pasture,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_mature_sheep_meat_male_pasture,concentrate,sunflower_seed,0,,
diet_mature_sheep_meat_male_pasture,concentrate,palm_oil,1.5,,
diet_mature_sheep_meat_male_pasture,concentrate,Vitamin/mineral_supplement,2.5,,
diet_mature_sheep_meat_male_pasture,concentrate,beet_pulp_4_ash,5,,
diet_mature_sheep_meat_male_pasture,concentrate,citrus_pulp_orange_tangerine,0,,
diet_mature_sheep_meat_male_pasture,concentrate,molasses_beet,0,,
diet_mature_sheep_meat_male_pasture,concentrate,cotton_seed_whole,0,,
diet_mature_sheep_meat_male_pasture,forage,straw_cereals_wheat_and_barley,100,,
diet_mature_sheep_meat_male_pasture,forage,ryegrass_fresh_second,0,,
diet_mature_sheep_meat_male_pasture,forage,ryegrass_fresh_third,0,,
diet_mature_sheep_meat_male_pasture,forage,ryegrass_hay_third,0,,
diet_mature_sheep_meat_male_pasture,forage,alfalfa_hay_first,0,,
diet_mature_sheep_meat_male_pasture,milk,sheep_breast_milk,0,,
diet_lamb_dairy_female_replacement_pasture,concentrate,corn_national,10,Spain,
diet_lamb_dairy_female_replacement_pasture,concentrate,barley_2_rows_national_11_3_cp,40,Spain,
diet_lamb_dairy_female_replacement_pasture,concentrate,wheat_soft_national_12_9_cp,25,Spain,
diet_lamb_dairy_female_replacement_pasture,concentrate,soybean_meal_44_cp,10,,
diet_lamb_dairy_female_replacement_pasture,concentrate,wheat_bran_20_starch,10,,
diet_lamb_dairy_female_replacement_pasture,concentrate,barley_ddgs,0,,
diet_lamb_dairy_female_replacement_pasture,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_lamb_dairy_female_replacement_pasture,concentrate,sunflower_seed,2.5,,
diet_lamb_dairy_female_replacement_pasture,concentrate,palm_oil,0,,
diet_lamb_dairy_female_replacement_pasture,concentrate,Vitamin/mineral_supplement,2.5,,
diet_lamb_dairy_female_replacement_pasture,concentrate,beet_pulp_4_ash,0,,
diet_lamb_dairy_female_replacement_pasture,concentrate,citrus_pulp_orange_tangerine,0,,
diet_lamb_dairy_female_replacement_pasture,concentrate,molasses_beet,0,,
diet_lamb_dairy_female_replacement_pasture,concentrate,cotton_seed_whole,0,,
diet_lamb_dairy_female_replacement_pasture,forage,straw_cereals_wheat_and_barley,0,,
diet_lamb_dairy_female_replacement_pasture,forage,ryegrass_fresh_second,0,,
diet_lamb_dairy_female_replacement_pasture,forage,ryegrass_fresh_third,77,,
diet_lamb_dairy_female_replacement_pasture,forage,ryegrass_hay_third,23,,
diet_lamb_dairy_female_replacement_pasture,forage,alfalfa_hay_first,0,,
diet_lamb_dairy_female_replacement_pasture,milk,sheep_breast_milk,0,,
diet_lamb_dairy_female_replacement_stall,concentrate,corn_national,10,Spain,
diet_lamb_dairy_female_replacement_stall,concentrate,barley_2_rows_national_11_3_cp,40,Spain,
diet_lamb_dairy_female_replacement_stall,concentrate,wheat_soft_national_12_9_cp,25,Spain,
diet_lamb_dairy_female_replacement_stall,concentrate,soybean_meal_44_cp,10,,
diet_lamb_dairy_female_replacement_stall,concentrate,wheat_bran_20_starch,10,,
diet_lamb_dairy_female_replacement_stall,concentrate,barley_ddgs,0,,
diet_lamb_dairy_female_replacement_stall,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_lamb_dairy_female_replacement_stall,concentrate,sunflower_seed,2.5,,
diet_lamb_dairy_female_replacement_stall,concentrate,palm_oil,0,,
diet_lamb_dairy_female_replacement_stall,concentrate,Vitamin/mineral_supplement,2.5,,
diet_lamb_dairy_female_replacement_stall,concentrate,beet_pulp_4_ash,0,,
diet_lamb_dairy_female_replacement_stall,concentrate,citrus_pulp_orange_tangerine,0,,
diet_lamb_dairy_female_replacement_stall,concentrate,molasses_beet,0,,
diet_lamb_dairy_female_replacement_stall,concentrate,cotton_seed_whole,0,,
diet_lamb_dairy_female_replacement_stall,forage,straw_cereals_wheat_and_barley,0,,
diet_lamb_dairy_female_replacement_stall,forage,ryegrass_fresh_second,0,,
diet_lamb_dairy_female_replacement_stall,forage,ryegrass_fresh_third,0,,
diet_lamb_dairy_female_replacement_stall,forage,ryegrass_hay_third,0,,
diet_lamb_dairy_female_replacement_stall,forage,alfalfa_hay_first,100,,
diet_lamb_dairy_female_replacement_stall,milk,sheep_breast_milk,0,,
diet_lamb_meat_female_replacement_pasture,concentrate,corn_national,5,Spain,
diet_lamb_meat_female_replacement_pasture,concentrate,barley_2_rows_national_11_3_cp,90,Spain,
diet_lamb_meat_female_replacement_pasture,concentrate,wheat_soft_national_12_9_cp,0,Spain,
diet_lamb_meat_female_replacement_pasture,concentrate,soybean_meal_44_cp,2.5,,
diet_lamb_meat_female_replacement_pasture,concentrate,wheat_bran_20_starch,0,,
diet_lamb_meat_female_replacement_pasture,concentrate,barley_ddgs,0,,
diet_lamb_meat_female_replacement_pasture,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_lamb_meat_female_replacement_pasture,concentrate,sunflower_seed,0,,
diet_lamb_meat_female_replacement_pasture,concentrate,palm_oil,0,,
diet_lamb_meat_female_replacement_pasture,concentrate,Vitamin/mineral_supplement,2.5,,
diet_lamb_meat_female_replacement_pasture,concentrate,beet_pulp_4_ash,0,,
diet_lamb_meat_female_replacement_pasture,concentrate,citrus_pulp_orange_tangerine,0,,
diet_lamb_meat_female_replacement_pasture,concentrate,molasses_beet,0,,
diet_lamb_meat_female_replacement_pasture,concentrate,cotton_seed_whole,0,,
diet_lamb_meat_female_replacement_pasture,forage,straw_cereals_wheat_and_barley,75,,
diet_lamb_meat_female_replacement_pasture,forage,ryegrass_fresh_second,0,,
diet_lamb_meat_female_replacement_pasture,forage,ryegrass_fresh_third,25,,
diet_lamb_meat_female_replacement_pasture,forage,ryegrass_hay_third,0,,
diet_lamb_meat_female_replacement_pasture,forage,alfalfa_hay_first,0,,
diet_lamb_meat_female_replacement_pasture,milk,sheep_breast_milk,0,,
diet_mature_sheep_dairy_female_pasture,concentrate,corn_national,5,Spain,
diet_mature_sheep_dairy_female_pasture,concentrate,barley_2_rows_national_11_3_cp,20,Spain,
diet_mature_sheep_dairy_female_pasture,concentrate,wheat_soft_national_12_9_cp,15,Spain,
diet_mature_sheep_dairy_female_pasture,concentrate,soybean_meal_44_cp,5,,
diet_mature_sheep_dairy_female_pasture,concentrate,wheat_bran_20_starch,20,,
diet_mature_sheep_dairy_female_pasture,concentrate,barley_ddgs,5,,
diet_mature_sheep_dairy_female_pasture,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_mature_sheep_dairy_female_pasture,concentrate,sunflower_seed,15,,
diet_mature_sheep_dairy_female_pasture,concentrate,palm_oil,2,,
diet_mature_sheep_dairy_female_pasture,concentrate,Vitamin/mineral_supplement,3,,
diet_mature_sheep_dairy_female_pasture,concentrate,beet_pulp_4_ash,3.5,,
diet_mature_sheep_dairy_female_pasture,concentrate,citrus_pulp_orange_tangerine,2,,
diet_mature_sheep_dairy_female_pasture,concentrate,molasses_beet,1.5,,
diet_mature_sheep_dairy_female_pasture,concentrate,cotton_seed_whole,3,,
diet_mature_sheep_dairy_female_pasture,forage,straw_cereals_wheat_and_barley,0,,
diet_mature_sheep_dairy_female_pasture,forage,ryegrass_fresh_second,0,,
diet_mature_sheep_dairy_female_pasture,forage,ryegrass_fresh_third,60,,
diet_mature_sheep_dairy_female_pasture,forage,ryegrass_hay_third,24,,
diet_mature_sheep_dairy_female_pasture,forage,alfalfa_hay_first,16,,
diet_mature_sheep_dairy_female_pasture,milk,sheep_breast_milk,0,,
diet_mature_sheep_dairy_female_stall,concentrate,corn_national,5,Spain,
diet_mature_sheep_dairy_female_stall,concentrate,barley_2_rows_national_11_3_cp,20,Spain,
diet_mature_sheep_dairy_female_stall,concentrate,wheat_soft_national_12_9_cp,15,Spain,
diet_mature_sheep_dairy_female_stall,concentrate,soybean_meal_44_cp,5,,
diet_mature_sheep_dairy_female_stall,concentrate,wheat_bran_20_starch,20,,
diet_mature_sheep_dairy_female_stall,concentrate,barley_ddgs,5,,
diet_mature_sheep_dairy_female_stall,concentrate,corn_gluten_feed_20_5_cp,0,,
diet_mature_sheep_dairy_female_stall,concentrate,sunflower_seed,15,,
diet_mature_sheep_dairy_female_stall,concentrate,palm_oil,2,,
diet_mature_sheep_dairy_female_stall,concentrate,Vitamin/mineral_supplement,3,,
diet_mature_sheep_dairy_female_stall,concentrate,beet_pulp_4_ash,3.5,,
diet_mature_sheep_dairy_female_stall,concentrate,citrus_pulp_orange_tangerine,2,,
diet_mature_sheep_dairy_female_stall,concentrate,molasses_beet,1.5,,
diet_mature_sheep_dairy_female_stall,concentrate,cotton_seed_whole,3,,
diet_mature_sheep_dairy_female_stall,forage,straw_cereals_wheat_and_barley,0,,
diet_mature_sheep_dairy_female_stall,forage,ryegrass_fresh_second,0,,
diet_mature_sheep_dairy_female_stall,forage,ryegrass_fresh_third,0,,
diet_mature_sheep_dairy_female_stall,forage,ryegrass_hay_third,0,,
diet_mature_sheep_dairy_female_stall,forage,alfalfa_hay_first,100,,
diet_mature_sheep_dairy_female_stall,milk,sheep_breast_milk,0,,
diet_mature_sheep_meat_female_pasture,concentrate,corn_national,8,Spain,
diet_mature_sheep_meat_female_pasture,concentrate,barley_2_rows_national_11_3_cp,25,Spain,
diet_mature_sheep_meat_female_pasture,concentrate,wheat_soft_national_12_9_cp,5,Spain,
diet_mature_sheep_meat_female_pasture,concentrate,soybean_meal_44_cp,10,,
diet_mature_sheep_meat_female_pasture,concentrate,wheat_bran_20_starch,30,,
diet_mature_sheep_meat_female_pasture,concentrate,barley_ddgs,0,,
diet_mature_sheep_meat_female_pasture,concentrate,corn_gluten_feed_20_5_cp,8,,
diet_mature_sheep_meat_female_pasture,concentrate,sunflower_seed,10,,
diet_mature_sheep_meat_female_pasture,concentrate,palm_oil,1.5,,
diet_mature_sheep_meat_female_pasture,concentrate,Vitamin/mineral_supplement,2.5,,
diet_mature_sheep_meat_female_pasture,concentrate,beet_pulp_4_ash,0,,
diet_mature_sheep_meat_female_pasture,concentrate,citrus_pulp_orange_tangerine,0,,
diet_mature_sheep_meat_female_pasture,concentrate,molasses_beet,0,,
diet_mature_sheep_meat_female_pasture,concentrate,cotton_seed_whole,0,,
diet_mature_sheep_meat_female_pasture,forage,straw_cereals_wheat_and_barley,75,,
diet_mature_sheep_meat_female_pasture,forage,ryegrass_fresh_second,0,,
diet_mature_sheep_meat_female_pasture,forage,ryegrass_fresh_third,25,,
diet_mature_sheep_meat_female_pasture,forage,ryegrass_hay_third,0,,
diet_mature_sheep_meat_female_pasture,forage,alfalfa_hay_first,0,,
diet_mature_sheep_meat_female_pasture,milk,sheep_breast_milk,0,,
diet_broilers,concentrate,wheat_soft_english,47.6,,
diet_broilers,concentrate,corn_national,12.96,Spain,
diet_broilers,concentrate,tapioca_65,0,,
diet_broilers,concentrate,lard,7.04,,
diet_broilers,concentrate,soya_acid_oil_oleins,0.03,,
diet_broilers,concentrate,rapeseed_meal_00,0.12,,
diet_broilers,concentrate,sunflower_meal_36_cp,3.7,,
diet_broilers,concentrate,extruded_soybeans,1.31,,
diet_broilers,concentrate,soybean_meal_44_cp,0,,
diet_broilers,concentrate,soybean_meal_47_cp,23.58,,
diet_broilers,concentrate,meat_meal_44_15_28,0,,
diet_broilers,concentrate,meat_meal_52_14_25,0,,
diet_broilers,concentrate,corn_ddgs_12_5_ee_3_5_starch,0,,
diet_broilers,concentrate,sodium_bicarbonate,0.15,,
diet_broilers,concentrate,calcium_carbonate,1.55,,
diet_broilers,concentrate,dicalcium_phosphate_dihydrated,0,,
diet_broilers,concentrate,monocalcium_phosphate_hydrated,0.52,,
diet_broilers,concentrate,sodium_chloride_mine_92,0.36,,
diet_broilers,concentrate,choline_chloride_75,0.03,,
diet_broilers,concentrate,l_methionine,0.28,,
diet_broilers,concentrate,l_lysine_hcl,0,,
diet_broilers,concentrate,l_lysine_50,0.29,,
diet_broilers,concentrate,l_threonine,0.11,,
diet_broilers,concentrate,Vitamin/mineral_supplement,0.37,,
diet_replacement_layer_pullets,concentrate,wheat_soft_english,26,,
diet_replacement_layer_pullets,concentrate,corn_national,41.12,Spain,
diet_replacement_layer_pullets,concentrate,tapioca_65,0,,
diet_replacement_layer_pullets,concentrate,lard,0.34,,
diet_replacement_layer_pullets,concentrate,soya_acid_oil_oleins,0,,
diet_replacement_layer_pullets,concentrate,rapeseed_meal_00,4.14,,
diet_replacement_layer_pullets,concentrate,sunflower_meal_36_cp,11.6,,
diet_replacement_layer_pullets,concentrate,palm_kernel_expeller,0.47,,
diet_replacement_layer_pullets,concentrate,soybean_meal_44_cp,0,,
diet_replacement_layer_pullets,concentrate,soybean_meal_47_cp,5.82,,
diet_replacement_layer_pullets,concentrate,meat_meal_52_14_25,0,,
diet_replacement_layer_pullets,concentrate,corn_ddgs_12_5_ee_3_5_starch,2.39,,
diet_replacement_layer_pullets,concentrate,corn_gluten_feed_20_5_cp,3.75,,
diet_replacement_layer_pullets,concentrate,wheat_bran_20_starch,1.19,,
diet_replacement_layer_pullets,concentrate,sodium_bicarbonate,0.17,,
diet_replacement_layer_pullets,concentrate,calcium_carbonate,1.81,,
diet_replacement_layer_pullets,concentrate,dicalcium_phosphate_dihydrated,0,,
diet_replacement_layer_pullets,concentrate,monocalcium_phosphate_hydrated,0.32,,
diet_replacement_layer_pullets,concentrate,sodium_chloride_mine_92,0.32,,
diet_replacement_layer_pullets,concentrate,choline_chloride_75,0.03,,
diet_replacement_layer_pullets,concentrate,l_methionine,0.07,,
diet_replacement_layer_pullets,concentrate,l_lysine_hcl,0,,
diet_replacement_layer_pullets,concentrate,l_lysine_50,0.18,,
diet_replacement_layer_pullets,concentrate,l_threonine,0.02,,
diet_replacement_layer_pullets,concentrate,Vitamin/mineral_supplement,0.26,,
diet_breeder_meat_hens,concentrate,wheat_soft_english,29.48,,
diet_breeder_meat_hens,concentrate,corn_national,39.17,Spain,
diet_breeder_meat_hens,concentrate,tapioca_65,0,,
diet_breeder_meat_hens,concentrate,lard,0.33,,
diet_breeder_meat_hens,concentrate,soya_acid_oil_oleins,1.46,,
diet_breeder_meat_hens,concentrate,sunflower_meal_36_cp,5.1,,
diet_breeder_meat_hens,concentrate,extruded_soybeans,0.03,,
diet_breeder_meat_hens,concentrate,soybean_meal_44_cp,0,,
diet_breeder_meat_hens,concentrate,soybean_meal_47_cp,10.39,,
diet_breeder_meat_hens,concentrate,corn_ddgs_12_5_ee_3_5_starch,4.08,,
diet_breeder_meat_hens,concentrate,sodium_bicarbonate,0.28,,
diet_breeder_meat_hens,concentrate,calcium_carbonate,8.09,,
diet_breeder_meat_hens,concentrate,dicalcium_phosphate_dihydrated,0,,
diet_breeder_meat_hens,concentrate,monocalcium_phosphate_hydrated,0.13,,
diet_breeder_meat_hens,concentrate,sodium_chloride_mine_92,0.21,,
diet_breeder_meat_hens,concentrate,choline_chloride_75,0.06,,
diet_breeder_meat_hens,concentrate,l_methionine,0.12,,
diet_breeder_meat_hens,concentrate,l_lysine_hcl,0,,
diet_breeder_meat_hens,concentrate,l_lysine_50,0.16,,
diet_breeder_meat_hens,concentrate,l_threonine,0.05,,
diet_breeder_meat_hens,concentrate,Vitamin/mineral_supplement,0.86,,
diet_replacement_meat_pullets,concentrate,wheat_soft_english,30.76,,
diet_replacement_meat_pullets,concentrate,corn_national,39.08,Spain,
diet_replacement_meat_pullets,concentrate,tapioca_65,0,,
diet_replacement_meat_pullets,concentrate,lard,0.12,,
diet_replacement_meat_pullets,concentrate,rapeseed_meal_00,4.69,,
diet_replacement_meat_pullets,concentrate,sunflower_meal_36_cp,13.11,,
diet_replacement_meat_pullets,concentrate,palm_kernel_expeller,3.3,,
diet_replacement_meat_pullets,concentrate,extruded_soybeans,0,,
diet_replacement_meat_pullets,concentrate,soybean_meal_44_cp,0,,
diet_replacement_meat_pullets,concentrate,soybean_meal_47_cp,1.88,,
diet_replacement_meat_pullets,concentrate,corn_ddgs_12_5_ee_3_5_starch,0.64,,
diet_replacement_meat_pullets,concentrate,corn_gluten_feed_20_5_cp,2.88,,
diet_replacement_meat_pullets,concentrate,wheat_bran_20_starch,0,,
diet_replacement_meat_pullets,concentrate,sodium_bicarbonate,0.26,,
diet_replacement_meat_pullets,concentrate,calcium_carbonate,2,,
diet_replacement_meat_pullets,concentrate,dicalcium_phosphate_dihydrated,0,,
diet_replacement_meat_pullets,concentrate,monocalcium_phosphate_hydrated,0.37,,
diet_replacement_meat_pullets,concentrate,sodium_chloride_mine_92,0.27,,
diet_replacement_meat_pullets,concentrate,choline_chloride_75,0.04,,
diet_replacement_meat_pullets,concentrate,l_methionine,0.05,,
diet_replacement_meat_pullets,concentrate,l_lysine_hcl,0,,
diet_replacement_meat_pullets,concentrate,l_lysine_50,0.23,,
diet_replacement_meat_pullets,concentrate,l_threonine,0.04,,
diet_replacement_meat_pullets,concentrate,Vitamin/mineral_supplement,0.28,,
diet_free_range_laying_hens,concentrate,wheat_soft_english,18.83,,
diet_free_range_laying_hens,concentrate,corn_national,43.9,Spain,
diet_free_range_laying_hens,concentrate,lard,2.12,,
diet_free_range_laying_hens,concentrate,soya_acid_oil_oleins,0,,
