Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,152,Chile,5412,Yield,1704,"Lentils, dry",2024,2024,kg/ha,426.8,A,Official figure,
QCL,Crops and livestock products,152,Chile,5412,Yield,1214,Lettuce and chicory,2024,2024,kg/ha,13874.3,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1441,Linseed,2024,2024,kg/ha,529.6,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1709.02,Lupins,2024,2024,kg/ha,2275.3,A,Official figure,
QCL,Crops and livestock products,152,Chile,5412,Yield,112,Maize (corn),2024,2024,kg/ha,10806.3,A,Official figure,
QCL,Crops and livestock products,152,Chile,5412,Yield,117,Oats,2024,2024,kg/ha,5369.6,A,Official figure,
QCL,Crops and livestock products,152,Chile,5412,Yield,1450,Olives,2024,2024,kg/ha,6613.9,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2024,2024,kg/ha,48303.5,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1323,Oranges,2024,2024,kg/ha,22630,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1241.9,"Other beans, green",2024,2024,kg/ha,7320.6,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1929.9,"Other fibre crops, raw, n.e.c.",2024,2024,kg/ha,4927,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1359.9,"Other fruits, n.e.c.",2024,2024,kg/ha,5280.8,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1290.9,"Other vegetables, fresh n.e.c.",2024,2024,kg/ha,21996.7,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1317,Papayas,2024,2024,kg/ha,15755.8,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1345,Peaches and nectarines,2024,2024,kg/ha,22281.9,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1342.01,Pears,2024,2024,kg/ha,34815,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1705,"Peas, dry",2024,2024,kg/ha,1017.2,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1242,"Peas, green",2024,2024,kg/ha,7442.4,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1359.01,Persimmons,2024,2024,kg/ha,5765.7,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1346,Plums and sloes,2024,2024,kg/ha,29027.7,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1321,Pomelos and grapefruits,2024,2024,kg/ha,4639.2,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1510,Potatoes,2024,2024,kg/ha,34547.8,A,Official figure,
QCL,Crops and livestock products,152,Chile,5412,Yield,1235,"Pumpkins, squash and gourds",2024,2024,kg/ha,22995.3,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1342.02,Quinces,2024,2024,kg/ha,1673.1,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1443,Rape or colza seed,2024,2024,kg/ha,4327.3,A,Official figure,
QCL,Crops and livestock products,152,Chile,5412,Yield,1353.01,Raspberries,2024,2024,kg/ha,4242.7,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,113,Rice,2024,2024,kg/ha,6832.1,A,Official figure,
QCL,Crops and livestock products,152,Chile,5412,Yield,116,Rye,2024,2024,kg/ha,4740.1,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1344.01,Sour cherries,2024,2024,kg/ha,76684.9,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1215,Spinach,2024,2024,kg/ha,17987.2,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1354,Strawberries,2024,2024,kg/ha,26529.2,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1801,Sugar beet,2024,2024,kg/ha,94432.3,A,Official figure,
QCL,Crops and livestock products,152,Chile,5412,Yield,1445,Sunflower seed,2024,2024,kg/ha,1217.1,A,Official figure,
QCL,Crops and livestock products,152,Chile,5412,Yield,1530,Sweet potatoes,2024,2024,kg/ha,10794.9,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1324,"Tangerines, mandarins, clementines",2024,2024,kg/ha,21414.2,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1234,Tomatoes,2024,2024,kg/ha,69678.9,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1191,Triticale,2024,2024,kg/ha,6068.5,A,Official figure,
QCL,Crops and livestock products,152,Chile,5412,Yield,1929.02,"True hemp, raw or retted",2024,2024,kg/ha,944.2,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1970,Unmanufactured tobacco,2024,2024,kg/ha,3371,A,Official figure,
QCL,Crops and livestock products,152,Chile,5412,Yield,1376,"Walnuts, in shell",2024,2024,kg/ha,3978.2,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,1221,Watermelons,2024,2024,kg/ha,15777.1,E,Estimated value,
QCL,Crops and livestock products,152,Chile,5412,Yield,111,Wheat,2024,2024,kg/ha,6001.9,A,Official figure,
QCL,Crops and livestock products,159,China,5412,Yield,1371,"Almonds, in shell",2024,2024,kg/ha,4601.6,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2024,2024,kg/ha,1281.6,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1341,Apples,2024,2024,kg/ha,24541.9,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1343,Apricots,2024,2024,kg/ha,3111.1,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1379.01,Areca nuts,2024,2024,kg/ha,2446.5,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1216,Artichokes,2024,2024,kg/ha,6746.8,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1211,Asparagus,2024,2024,kg/ha,5475.5,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1311,Avocados,2024,2024,kg/ha,8866.3,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1312,Bananas,2024,2024,kg/ha,37176.9,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,115,Barley,2024,2024,kg/ha,3676.5,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1701,"Beans, dry",2024,2024,kg/ha,1806,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1702,"Broad beans and horse beans, dry",2024,2024,kg/ha,2144.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1243,"Broad beans and horse beans, green",2024,2024,kg/ha,13864.5,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1192,Buckwheat,2024,2024,kg/ha,808.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1212,Cabbages,2024,2024,kg/ha,35866.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1229,Cantaloupes and other melons,2024,2024,kg/ha,34841.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1251,Carrots and turnips,2024,2024,kg/ha,44828.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1372,"Cashew nuts, in shell",2024,2024,kg/ha,1090.8,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1520.01,"Cassava, fresh",2024,2024,kg/ha,16364.1,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1447,Castor oil seeds,2024,2024,kg/ha,2000,X,Figure from external organization,
QCL,Crops and livestock products,159,China,5412,Yield,1213,Cauliflowers and broccoli,2024,2024,kg/ha,19418.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1199.9,Cereals n.e.c.,2024,2024,kg/ha,2402.3,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1344.02,Cherries,2024,2024,kg/ha,4179.9,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1373,"Chestnuts, in shell",2024,2024,kg/ha,5698.1,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1703,"Chick peas, dry",2024,2024,kg/ha,5592.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2024,2024,kg/ha,6631.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,2024,kg/ha,22422.3,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1655,"Cinnamon and cinnamon-tree flowers, raw",2024,2024,kg/ha,1947.1,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1656,"Cloves (whole stems), raw",2024,2024,kg/ha,1279.3,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1460,"Coconuts, in shell",2024,2024,kg/ha,10492.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1610,"Coffee, green",2024,2024,kg/ha,3470.6,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1706,"Cow peas, dry",2024,2024,kg/ha,984.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1232,Cucumbers and gherkins,2024,2024,kg/ha,53673.6,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1314,Dates,2024,2024,kg/ha,13096.6,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2024,2024,kg/ha,15379.8,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1233,Eggplants (aubergines),2024,2024,kg/ha,42894.9,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1315,Figs,2024,2024,kg/ha,5454.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1657,"Ginger, raw",2024,2024,kg/ha,11048.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1330,Grapes,2024,2024,kg/ha,21844.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1290.01,Green corn (maize),2024,2024,kg/ha,9565,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1252,Green garlic,2024,2024,kg/ha,25881.8,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,142,"Groundnuts, excluding shelled",2024,2024,kg/ha,4031.5,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1374,"Hazelnuts, in shell",2024,2024,kg/ha,2159.8,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1659,Hop cones,2024,2024,kg/ha,2932.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1922.01,"Jute, raw or retted",2024,2024,kg/ha,4577.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2024,2024,kg/ha,6071.5,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1352,Kiwi fruit,2024,2024,kg/ha,12082.9,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1254,Leeks and other alliaceous vegetables,2024,2024,kg/ha,25445.9,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1322,Lemons and limes,2024,2024,kg/ha,22678.8,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1704,"Lentils, dry",2024,2024,kg/ha,2573.9,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1214,Lettuce and chicory,2024,2024,kg/ha,23135.6,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1441,Linseed,2024,2024,kg/ha,1272.7,X,Figure from external organization,
QCL,Crops and livestock products,159,China,5412,Yield,112,Maize (corn),2024,2024,kg/ha,6591.3,A,Official figure,
QCL,Crops and livestock products,159,China,5412,Yield,1316,"Mangoes, guavas and mangosteens",2024,2024,kg/ha,10109.3,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1449.01,Melonseed,2024,2024,kg/ha,1461,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,118,Millet,2024,2024,kg/ha,3147.3,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1442,Mustard seed,2024,2024,kg/ha,818.3,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1950.01,Natural rubber in primary forms,2024,2024,kg/ha,1175.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,117,Oats,2024,2024,kg/ha,3453.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1491.01,Oil palm fruit,2024,2024,kg/ha,13167.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1450,Olives,2024,2024,kg/ha,8321.6,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2024,2024,kg/ha,22038.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1253.01,"Onions and shallots, green",2024,2024,kg/ha,36152,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1323,Oranges,2024,2024,kg/ha,18996.1,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1241.9,"Other beans, green",2024,2024,kg/ha,27495.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2024,2024,kg/ha,11039,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1329,"Other citrus fruit, n.e.c.",2024,2024,kg/ha,32055.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1929.9,"Other fibre crops, raw, n.e.c.",2024,2024,kg/ha,10518.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1359.9,"Other fruits, n.e.c.",2024,2024,kg/ha,3455.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2024,2024,kg/ha,6181.9,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1449.9,"Other oil seeds, n.e.c.",2024,2024,kg/ha,1332.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1709.9,Other pulses n.e.c.,2024,2024,kg/ha,2657.8,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2024,2024,kg/ha,3285.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1349.2,Other stone fruits,2024,2024,kg/ha,8693.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1319,"Other tropical fruits, n.e.c.",2024,2024,kg/ha,3826,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1290.9,"Other vegetables, fresh n.e.c.",2024,2024,kg/ha,16260.9,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1317,Papayas,2024,2024,kg/ha,64424.8,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1345,Peaches and nectarines,2024,2024,kg/ha,20287.9,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1342.01,Pears,2024,2024,kg/ha,21555.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1705,"Peas, dry",2024,2024,kg/ha,1595.5,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1242,"Peas, green",2024,2024,kg/ha,8038,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1651,"Pepper (Piper spp.), raw",2024,2024,kg/ha,1878.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1359.01,Persimmons,2024,2024,kg/ha,3513.1,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1318,Pineapples,2024,2024,kg/ha,32152,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1375,"Pistachios, in shell",2024,2024,kg/ha,2947.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1346,Plums and sloes,2024,2024,kg/ha,3461.1,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1321,Pomelos and grapefruits,2024,2024,kg/ha,45970.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1510,Potatoes,2024,2024,kg/ha,20805.9,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1235,"Pumpkins, squash and gourds",2024,2024,kg/ha,18577.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1342.02,Quinces,2024,2024,kg/ha,3548.8,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1929.04,"Ramie, raw or retted",2024,2024,kg/ha,1879,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1443,Rape or colza seed,2024,2024,kg/ha,2134.1,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,113,Rice,2024,2024,kg/ha,7149.5,A,Official figure,
QCL,Crops and livestock products,159,China,5412,Yield,116,Rye,2024,2024,kg/ha,3087.1,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1446,Safflower seed,2024,2024,kg/ha,1468.1,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1921.01,"Seed cotton, unginned",2024,2024,kg/ha,6588.5,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1444,Sesame seed,2024,2024,kg/ha,1515.6,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1929.05,"Sisal, raw",2024,2024,kg/ha,5389.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,114,Sorghum,2024,2024,kg/ha,4758.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,141,Soya beans,2024,2024,kg/ha,2000.9,A,Official figure,
QCL,Crops and livestock products,159,China,5412,Yield,1215,Spinach,2024,2024,kg/ha,38460.7,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1354,Strawberries,2024,2024,kg/ha,26836.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1241.01,String beans,2024,2024,kg/ha,11604.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1801,Sugar beet,2024,2024,kg/ha,57044.6,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1802,Sugar cane,2024,2024,kg/ha,80791.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1445,Sunflower seed,2024,2024,kg/ha,3009.9,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1530,Sweet potatoes,2024,2024,kg/ha,22214,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1499.04,Tallowtree seeds,2024,2024,kg/ha,2477.4,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1324,"Tangerines, mandarins, clementines",2024,2024,kg/ha,11043.8,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1550,Taro,2024,2024,kg/ha,19209.2,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1620,Tea leaves,2024,2024,kg/ha,4471.1,E,Estimated value,
QCL,Crops and livestock products,159,China,5412,Yield,1234,Tomatoes,2024,2024,kg/ha,56364.1,E,Estimated value,
